Date,Equity,DailyReturn
2023-04-28,690719.220883,0.007541
2023-05-01,690352.897991,-0.000530
2023-05-02,686078.500195,-0.006192
2023-05-03,681641.565538,-0.006467
2023-05-04,674884.081321,-0.009914
2023-05-05,706554.297372,0.046927
2023-05-08,706269.274447,-0.000403
2023-05-09,699227.019593,-0.009971
2023-05-10,706513.615852,0.010421
2023-05-11,707287.069300,0.001095
2023-05-12,703455.311666,-0.005418
2023-05-15,701417.325218,-0.002897
2023-05-16,701417.325218,0.000000
2023-05-17,703944.435982,0.003603
2023-05-18,713564.700803,0.013666
2023-05-19,714013.080528,0.000628
2023-05-22,710099.833710,-0.005481
2023-05-23,699338.152674,-0.015155
2023-05-24,700479.505817,0.001632
2023-05-25,705167.467525,0.006693
2023-05-26,715113.562935,0.014105
2023-05-30,722736.459755,0.010660
2023-05-31,722532.610653,-0.000282
2023-06-01,734109.309666,0.016022
2023-06-02,737615.047495,0.004775
2023-06-05,732030.578627,-0.007571
2023-06-06,730522.208798,-0.002061
2023-06-07,724856.061531,-0.007756
2023-06-08,736066.122291,0.015465
2023-06-09,737655.981303,0.002160
2023-06-12,749191.935724,0.015639
2023-06-13,747235.186172,-0.002612
2023-06-14,749844.101479,0.003491
2023-06-15,758241.334758,0.011199
2023-06-16,753798.282105,-0.005860
2023-06-20,754164.983429,0.000486
2023-06-21,749884.846071,-0.005675
2023-06-22,762276.878422,0.016525
2023-06-23,760972.609984,-0.001711
2023-06-26,755224.973533,-0.007553
2023-06-27,766597.760372,0.015059
2023-06-28,771448.700446,0.006328
2023-06-29,772834.710355,0.001797
2023-06-30,790689.230088,0.023103
2023-07-03,784533.958504,-0.007785
2023-07-05,779927.612124,-0.005871
2023-07-06,781884.109389,0.002509
2023-07-07,777277.889153,-0.005891
2023-07-10,768839.911283,-0.010856
2023-07-11,766679.438772,-0.002810
2023-07-12,773568.428366,0.008985
2023-07-13,776707.212581,0.004058
2023-07-14,777318.886033,0.000788
2023-07-17,790770.593127,0.017305
2023-07-18,789710.855312,-0.001340
2023-07-19,795295.387252,0.007072
2023-07-20,787264.792226,-0.010098
2023-07-21,782414.104440,-0.006161
2023-07-24,785715.930095,0.004220
2023-07-25,789262.349443,0.004514
2023-07-26,792849.513383,0.004545
2023-07-27,787631.871984,-0.006581
2023-07-28,798271.066956,0.013508
2023-07-31,800798.366937,0.003166
2023-08-01,797374.370580,-0.004276
2023-08-02,785022.956676,-0.015490
2023-08-03,779275.383297,-0.007322
2023-08-04,741854.440262,-0.048020
2023-08-07,729054.772778,-0.017254
2023-08-08,732927.275004,0.005312
2023-08-09,726364.431359,-0.008954
2023-08-10,725467.545766,-0.001235
2023-08-11,725712.517893,0.000338
2023-08-14,732529.226834,0.009393
2023-08-15,724324.741964,-0.011200
2023-08-16,720732.595326,-0.004959
2023-08-17,710242.313637,-0.014555
2023-08-18,712242.456811,0.002816
2023-08-21,717752.879006,0.007737
2023-08-22,723426.658001,0.007905
2023-08-23,739305.001966,0.021949
2023-08-24,719957.060498,-0.026170
2023-08-25,729059.503187,0.012643
2023-08-28,735508.880082,0.008846
2023-08-29,751550.517775,0.021810
2023-08-30,765959.533556,0.019172
2023-08-31,766857.491376,0.001172
2023-09-01,773347.675934,0.008463
2023-09-05,774327.312153,0.001267
2023-09-06,746611.592089,-0.035793
2023-09-07,724773.563193,-0.029250
2023-09-08,727304.332140,0.003492
2023-09-11,732121.024052,0.006623
2023-09-12,719630.599188,-0.017061
2023-09-13,711099.463792,-0.011855
2023-09-14,717344.739296,0.008783
2023-09-15,714364.896831,-0.004154
2023-09-18,726447.181985,0.016913
2023-09-19,730937.349514,0.006181
2023-09-20,716324.295413,-0.019992
2023-09-21,709956.596918,-0.008889
2023-09-22,713466.875940,0.004944
2023-09-25,718732.578297,0.007380
2023-09-26,701915.342704,-0.023398
2023-09-27,695669.941056,-0.008898
2023-09-28,696731.318747,0.001526
2023-09-29,698853.884912,0.003046
2023-10-02,709221.806682,0.014836
2023-10-03,703711.195270,-0.007770
2023-10-04,708854.474636,0.007309
2023-10-05,713956.820194,0.007198
2023-10-06,724487.972619,0.014750
2023-10-09,730610.762059,0.008451
2023-10-10,728161.482296,-0.003352
2023-10-11,733917.065834,0.007904
2023-10-12,737631.446247,0.005061
2023-10-13,730039.328622,-0.010293
2023-10-16,729508.702849,-0.000727
2023-10-17,723100.196690,-0.008785
2023-10-18,717752.879006,-0.007395
2023-10-19,716201.746278,-0.002161
2023-10-20,705670.656925,-0.014704
2023-10-23,706160.411962,0.000694
2023-10-24,707956.390673,0.002543
