Date,Equity,DailyReturn
2022-06-12,8507878.452509,-0.056351
2022-06-13,7148768.178958,-0.159747
2022-06-14,7059566.464036,-0.012478
2022-06-15,7175933.210313,0.016484
2022-06-16,6479351.421065,-0.097072
2022-06-17,6507909.132937,0.004407
2022-06-18,6045731.680323,-0.071018
2022-06-19,6533909.975272,0.080748
2022-06-20,6548617.873668,0.002251
2022-06-21,6583924.156449,0.005391
2022-06-22,6353900.895932,-0.034937
2022-06-23,6703225.900856,0.054978
2022-06-24,6749569.316441,0.006914
2022-06-25,6835619.338850,0.012749
2022-06-26,6684602.601950,-0.022093
2022-06-27,6591833.811872,-0.013878
2022-06-28,6447238.431152,-0.021936
2022-06-29,6391093.475374,-0.008708
2022-06-30,6289588.610895,-0.015882
2022-07-01,6125755.239467,-0.026048
2022-07-02,6117136.515318,-0.001407
2022-07-03,6134563.959263,0.002849
2022-07-04,6431542.679567,0.048411
2022-07-05,6418462.162195,-0.002034
2022-07-06,6532312.397487,0.017738
2022-07-07,6878615.478167,0.053014
2022-07-08,6908348.555273,0.004323
2022-07-09,6864188.847838,-0.006392
2022-07-10,6631562.150224,-0.033890
2022-07-11,6348664.218498,-0.042659
2022-07-12,6143095.757299,-0.032380
2022-07-13,6425442.950006,0.045962
2022-07-14,6539202.533780,0.017705
2022-07-15,6623894.025215,0.012951
2022-07-16,6736427.329889,0.016989
2022-07-17,6605778.623172,-0.019394
2022-07-18,7148227.995253,0.082117
2022-07-19,7435529.355526,0.040192
2022-07-20,7385395.961394,-0.006742
2022-07-21,7364063.672252,-0.002888
2022-07-22,7221119.266788,-0.019411
2022-07-23,7141802.913667,-0.010984
2022-07-24,7187480.723584,0.006396
2022-07-25,6790910.755098,-0.055175
2022-07-26,6752143.571201,-0.005709
2022-07-27,7289649.331030,0.079605
2022-07-28,7580000.556084,0.039831
2022-07-29,7567521.691597,-0.001646
2022-07-30,7520336.955413,-0.006235
2022-07-31,7418827.744628,-0.013498
2022-08-01,7411612.256311,-0.000973
2022-08-02,7304771.370267,-0.014415
2022-08-03,7262932.590060,-0.005728
2022-08-04,7194408.734826,-0.009435
2022-08-05,7403701.359086,0.029091
2022-08-06,7299418.584380,-0.014085
2022-08-07,7367643.786325,0.009347
2022-08-08,7569064.630111,0.027339
2022-08-09,7363964.949023,-0.027097
2022-08-10,7612984.669833,0.033816
2022-08-11,7616127.669735,0.000413
2022-08-12,7757685.603690,0.018587
2022-08-13,7764441.004507,0.000871
2022-08-14,7731145.819452,-0.004288
2022-08-15,7673172.931688,-0.007499
2022-08-16,7592527.229933,-0.010510
